entry_time,entry_price,trade_type,stop_loss,exit_time,exit_price,exit_reason,profit_loss,duration
2015-09-01 09:20:00,8300.5,call,8293.375,2015-09-01 09:25:00,8293.375,Stop Loss,-7.125,5.0
2015-09-01 09:30:00,8294.1,put,8294.675,2015-09-01 15:10:00,8294.675,Stop Loss,-0.5749999999989086,340.0
2015-12-01 09:20:00,8267.45,put,8268.475,2015-12-01 09:25:00,8268.475,Stop Loss,-1.0249999999996362,5.0
2015-12-01 09:30:00,8265.7,call,8261.525000000001,2015-12-01 09:35:00,8261.525000000001,Stop Loss,-4.174999999999272,5.0
2015-12-01 09:45:00,8271.05,call,8263.8,2015-12-01 12:10:00,8263.8,Stop Loss,-7.25,145.0
2015-12-01 12:15:00,8268.95,put,8272.675,2015-12-01 13:10:00,8272.675,Stop Loss,-3.724999999998545,55.0
2015-12-01 13:35:00,8275.05,call,8271.125,2015-12-01 15:25:00,8326.55,Gap Exit,51.5,110.0
2015-01-13 09:45:00,8340.4,call,8336.425,2015-01-13 10:00:00,8336.425,Stop Loss,-3.975000000000364,15.0
2015-01-13 11:25:00,8329.2,put,8333.65,2015-01-13 11:35:00,8333.65,Stop Loss,-4.449999999998909,10.0
2015-01-13 11:55:00,8342.2,call,8337.675,2015-01-13 12:00:00,8337.675,Stop Loss,-4.525000000001455,5.0
2015-01-13 12:40:00,8325.25,put,8329.275000000001,2015-01-13 12:45:00,8329.275000000001,Stop Loss,-4.025000000001455,5.0
2015-01-13 13:20:00,8354.95,call,8347.849999999999,2015-01-13 13:25:00,8347.849999999999,Stop Loss,-7.100000000002183,5.0
2015-01-13 14:15:00,8339.8,put,8345.825,2015-01-14 15:25:00,8287.75,Gap Exit,52.04999999999927,1510.0
2015-01-15 09:30:00,8416.55,put,8417.375,2015-01-15 09:35:00,8417.375,Stop Loss,-0.8250000000007276,5.0
2015-01-15 09:40:00,8416.0,put,8421.7,2015-01-15 09:45:00,8421.7,Stop Loss,-5.700000000000728,5.0
2015-01-15 10:00:00,8422.35,call,8416.75,2015-01-15 10:05:00,8416.75,Stop Loss,-5.600000000000364,5.0
2015-01-15 10:50:00,8414.2,call,8409.85,2015-01-15 15:25:00,8461.15,Gap Exit,46.94999999999891,275.0
2015-01-19 09:40:00,8549.3,put,8553.575,2015-01-19 09:45:00,8553.575,Stop Loss,-4.275000000001455,5.0
2015-01-19 11:25:00,8556.35,put,8560.275,2015-01-19 13:25:00,8560.275,Stop Loss,-3.9249999999992724,120.0
2015-01-19 14:55:00,8548.0,put,8553.724999999999,2015-01-19 15:05:00,8553.724999999999,Stop Loss,-5.724999999998545,10.0
2015-01-20 13:30:00,8625.95,call,8621.474999999999,2015-01-20 15:25:00,8691.25,Gap Exit,65.29999999999927,115.0
2015-01-21 09:20:00,8708.85,put,8709.775,2015-01-21 09:25:00,8709.775,Stop Loss,-0.9249999999992724,5.0
2015-01-21 09:40:00,8730.65,call,8723.95,2015-01-21 09:45:00,8723.95,Stop Loss,-6.699999999998909,5.0
2015-01-21 10:10:00,8721.5,put,8729.45,2015-01-21 10:25:00,8729.45,Stop Loss,-7.950000000000728,15.0
2015-01-21 11:45:00,8707.7,put,8711.65,2015-01-21 11:50:00,8711.65,Stop Loss,-3.9499999999989086,5.0
2015-01-21 12:50:00,8711.45,put,8714.55,2015-01-21 12:55:00,8714.55,Stop Loss,-3.099999999998545,5.0
2015-01-21 13:00:00,8715.3,call,8711.025000000001,2015-01-21 13:05:00,8711.025000000001,Stop Loss,-4.274999999997817,5.0
2015-01-21 14:20:00,8706.3,put,8710.925,2015-01-21 14:25:00,8710.925,Stop Loss,-4.625,5.0
2015-01-21 14:35:00,8720.15,call,8717.925,2015-01-21 15:25:00,8728.05,Gap Exit,7.899999999999636,50.0
2015-01-22 09:45:00,8753.9,call,8750.375,2015-01-22 11:05:00,8750.375,Stop Loss,-3.524999999999636,80.0
2015-01-22 11:10:00,8748.8,put,8753.175,2015-01-22 11:15:00,8753.175,Stop Loss,-4.375,5.0
2015-01-22 12:40:00,8754.75,call,8750.025000000001,2015-01-22 12:50:00,8750.025000000001,Stop Loss,-4.724999999998545,10.0
2015-01-22 13:40:00,8759.3,call,8753.15,2015-01-22 13:45:00,8753.15,Stop Loss,-6.149999999999636,5.0
2015-01-22 14:25:00,8743.3,call,8737.85,2015-01-22 14:35:00,8737.85,Stop Loss,-5.449999999998909,10.0
2015-01-22 15:05:00,8753.0,call,8746.8,2015-01-22 15:25:00,8762.2,Gap Exit,9.200000000000728,20.0
2015-01-23 09:20:00,8854.4,call,8841.900000000001,2015-01-23 10:15:00,8841.900000000001,Stop Loss,-12.499999999998181,55.0
2015-01-23 10:25:00,8819.5,put,8827.975,2015-01-23 13:55:00,8827.975,Stop Loss,-8.475000000000364,210.0
2015-01-23 14:00:00,8834.3,call,8827.575,2015-01-23 14:15:00,8827.575,Stop Loss,-6.724999999998545,15.0
2015-01-23 15:05:00,8847.0,call,8837.9,2015-01-23 15:10:00,8837.9,Stop Loss,-9.100000000000364,5.0
2015-01-23 15:15:00,8834.9,put,8840.025000000001,2015-01-23 15:25:00,8823.55,Gap Exit,11.350000000000364,10.0
2015-01-27 09:20:00,8844.2,put,8850.400000000001,2015-01-27 09:25:00,8850.400000000001,Stop Loss,-6.200000000000728,5.0
2015-01-27 09:30:00,8849.0,call,8844.875,2015-01-27 09:35:00,8844.875,Stop Loss,-4.125,5.0
2015-01-27 09:45:00,8854.25,call,8849.85,2015-01-27 09:55:00,8849.85,Stop Loss,-4.399999999999636,10.0
2015-01-27 11:40:00,8837.45,put,8841.349999999999,2015-01-27 12:15:00,8841.349999999999,Stop Loss,-3.899999999997817,35.0
2015-01-27 12:20:00,8841.5,call,8837.325,2015-01-27 12:30:00,8837.325,Stop Loss,-4.174999999999272,10.0
2015-01-27 12:35:00,8834.2,put,8838.575,2015-01-27 12:40:00,8838.575,Stop Loss,-4.375,5.0
2015-01-27 13:35:00,8863.05,call,8854.65,2015-01-27 13:40:00,8854.65,Stop Loss,-8.399999999999636,5.0
2015-01-27 14:20:00,8859.7,call,8855.4,2015-01-28 15:25:00,8906.8,Gap Exit,47.099999999998545,1505.0
2015-01-29 09:20:00,8870.55,put,8885.975,2015-01-29 10:25:00,8885.975,Stop Loss,-15.425000000001091,65.0
2015-01-29 11:15:00,8872.7,put,8877.675,2015-01-29 11:40:00,8877.675,Stop Loss,-4.974999999998545,25.0
2015-01-29 12:10:00,8897.65,call,8891.975,2015-01-29 12:15:00,8891.975,Stop Loss,-5.674999999999272,5.0
2015-01-29 12:25:00,8887.05,put,8891.125,2015-01-29 13:30:00,8891.125,Stop Loss,-4.075000000000728,65.0
2015-01-29 13:40:00,8901.3,call,8896.425,2015-01-29 13:45:00,8896.425,Stop Loss,-4.875,5.0
2015-01-29 14:05:00,8884.15,put,8890.175,2015-01-29 14:35:00,8890.175,Stop Loss,-6.024999999999636,30.0
2015-01-29 14:40:00,8895.85,call,8888.625,2015-01-29 14:45:00,8888.625,Stop Loss,-7.225000000000364,5.0
2015-01-29 15:05:00,8959.6,call,8928.25,2015-01-29 15:25:00,8950.2,Gap Exit,-9.399999999999636,20.0
2015-01-30 09:20:00,8961.2,put,8978.775000000001,2015-01-30 15:25:00,8821.45,Gap Exit,139.75,365.0
2015-02-02 09:15:00,8802.5,call,8815.125,2015-02-02 09:20:00,8815.125,Stop Loss,12.625,5.0
2015-02-02 09:25:00,8775.4,put,8786.099999999999,2015-02-02 09:30:00,8786.099999999999,Stop Loss,-10.699999999998909,5.0
2015-02-02 09:45:00,8786.75,call,8780.75,2015-02-02 09:50:00,8780.75,Stop Loss,-6.0,5.0
2015-02-02 10:10:00,8782.95,put,8788.45,2015-02-02 10:35:00,8788.45,Stop Loss,-5.5,25.0
2015-02-02 10:40:00,8790.1,call,8784.900000000001,2015-02-02 11:20:00,8784.900000000001,Stop Loss,-5.199999999998909,40.0
2015-02-02 12:00:00,8759.35,put,8765.375,2015-02-02 12:10:00,8765.375,Stop Loss,-6.024999999999636,10.0
2015-02-02 12:15:00,8767.85,call,8763.05,2015-02-02 12:20:00,8763.05,Stop Loss,-4.800000000001091,5.0
2015-02-02 13:30:00,8779.2,call,8768.2,2015-02-02 15:25:00,8798.15,Gap Exit,18.94999999999891,115.0
2015-03-02 09:45:00,8817.15,put,8820.125,2015-03-02 09:50:00,8820.125,Stop Loss,-2.975000000000364,5.0
2015-03-02 10:00:00,8803.35,put,8809.7,2015-03-02 10:40:00,8809.7,Stop Loss,-6.350000000000364,40.0
2015-03-02 11:05:00,8787.0,put,8786.55,2015-03-02 11:10:00,8786.55,Stop Loss,0.4500000000007276,5.0
2015-03-02 11:15:00,8827.6,call,8814.275,2015-03-02 11:20:00,8814.275,Stop Loss,-13.325000000000728,5.0
2015-03-02 11:25:00,8817.55,put,8816.7,2015-03-02 15:25:00,8746.65,Gap Exit,70.89999999999964,240.0
2015-04-02 09:20:00,8770.6,put,8780.2,2015-04-02 09:30:00,8780.2,Stop Loss,-9.600000000000364,10.0
2015-04-02 09:45:00,8759.3,put,8765.724999999999,2015-04-02 09:50:00,8765.724999999999,Stop Loss,-6.424999999999272,5.0
2015-04-02 09:55:00,8756.95,put,8763.775,2015-04-02 10:00:00,8763.775,Stop Loss,-6.824999999998909,5.0
2015-04-02 10:10:00,8748.25,put,8753.0,2015-04-02 11:05:00,8753.0,Stop Loss,-4.75,55.0
2015-04-02 11:10:00,8753.25,call,8750.974999999999,2015-04-02 11:15:00,8750.974999999999,Stop Loss,-2.275000000001455,5.0
2015-04-02 11:25:00,8757.95,call,8751.825,2015-04-02 11:30:00,8751.825,Stop Loss,-6.125,5.0
2015-04-02 11:40:00,8749.5,put,8755.575,2015-04-02 11:45:00,8755.575,Stop Loss,-6.075000000000728,5.0
2015-04-02 12:10:00,8746.55,put,8750.475,2015-04-02 12:20:00,8750.475,Stop Loss,-3.9250000000010914,10.0
2015-04-02 13:00:00,8759.75,call,8753.55,2015-04-02 13:05:00,8753.55,Stop Loss,-6.200000000000728,5.0
2015-04-02 13:10:00,8764.0,call,8759.25,2015-04-02 13:20:00,8759.25,Stop Loss,-4.75,10.0
2015-04-02 13:25:00,8755.75,put,8759.775,2015-04-02 13:30:00,8759.775,Stop Loss,-4.024999999999636,5.0
2015-04-02 15:00:00,8747.0,put,8754.375,2015-04-02 15:25:00,8713.95,Gap Exit,33.04999999999927,25.0
2015-05-02 09:20:00,8708.75,put,8719.425,2015-05-02 09:25:00,8719.425,Stop Loss,-10.674999999999272,5.0
2015-05-02 09:45:00,8742.25,call,8739.0,2015-05-02 09:50:00,8739.0,Stop Loss,-3.25,5.0
2015-05-02 10:05:00,8753.55,call,8747.225,2015-05-02 10:30:00,8747.225,Stop Loss,-6.324999999998909,25.0
2015-05-02 10:40:00,8760.05,call,8754.75,2015-05-02 10:45:00,8754.75,Stop Loss,-5.299999999999272,5.0
2015-05-02 13:15:00,8778.2,call,8766.45,2015-05-02 14:55:00,8766.45,Stop Loss,-11.75,100.0
2015-05-02 15:00:00,8755.95,put,8764.25,2015-06-02 15:25:00,8666.0,Gap Exit,89.95000000000073,44665.0
2015-09-02 09:30:00,8585.6,put,8590.95,2015-09-02 09:40:00,8590.95,Stop Loss,-5.350000000000364,10.0
2015-09-02 09:55:00,8571.05,put,8578.8,2015-09-02 10:30:00,8578.8,Stop Loss,-7.75,35.0
2015-09-02 10:35:00,8565.95,put,8571.45,2015-09-02 10:45:00,8571.45,Stop Loss,-5.5,10.0
2015-09-02 11:10:00,8557.6,put,8561.45,2015-09-02 11:15:00,8561.45,Stop Loss,-3.850000000000364,5.0
2015-09-02 11:25:00,8579.7,call,8570.0,2015-09-02 12:05:00,8570.0,Stop Loss,-9.700000000000728,40.0
2015-09-02 12:50:00,8587.75,call,8582.900000000001,2015-09-02 13:00:00,8582.900000000001,Stop Loss,-4.849999999998545,10.0
2015-09-02 13:05:00,8579.8,put,8583.95,2015-09-02 13:15:00,8583.95,Stop Loss,-4.150000000001455,10.0
2015-09-02 13:30:00,8579.55,put,8584.525,2015-09-02 13:35:00,8584.525,Stop Loss,-4.975000000000364,5.0
2015-09-02 13:50:00,8565.85,put,8570.875,2015-09-02 13:55:00,8570.875,Stop Loss,-5.024999999999636,5.0
2015-09-02 14:25:00,8554.7,put,8560.05,2015-09-02 14:30:00,8560.05,Stop Loss,-5.349999999998545,5.0
2015-09-02 14:35:00,8548.9,put,8554.45,2015-09-02 14:40:00,8554.45,Stop Loss,-5.550000000001091,5.0
2015-09-02 15:00:00,8546.45,put,8553.075,2015-09-02 15:25:00,8518.3,Gap Exit,28.150000000001455,25.0
2015-10-02 09:15:00,8478.1,put,8523.55,2015-10-02 09:20:00,8523.55,Stop Loss,-45.44999999999891,5.0
2015-10-02 09:25:00,8546.65,call,8556.15,2015-10-02 09:30:00,8556.15,Stop Loss,9.5,5.0
2015-10-02 09:40:00,8564.55,call,8554.75,2015-10-02 12:20:00,8554.75,Stop Loss,-9.799999999999272,160.0
2015-10-02 12:25:00,8572.6,call,8565.375,2015-10-02 13:10:00,8565.375,Stop Loss,-7.225000000000364,45.0
2015-10-02 13:25:00,8565.65,put,8568.224999999999,2015-10-02 13:30:00,8556.35,Gap Exit,9.299999999999272,5.0
2015-10-02 13:40:00,8552.3,put,8554.625,2015-10-02 13:45:00,8554.625,Stop Loss,-2.3250000000007276,5.0
2015-10-02 13:55:00,8541.8,put,8551.075,2015-10-02 14:45:00,8551.075,Stop Loss,-9.275000000001455,50.0
2015-10-02 14:50:00,8555.5,call,8549.95,2015-10-02 15:15:00,8549.95,Stop Loss,-5.549999999999272,25.0
2015-10-02 15:20:00,8563.9,call,8556.95,2015-10-02 15:25:00,8578.85,Gap Exit,14.950000000000728,5.0
2015-11-02 09:20:00,8611.35,call,8608.425,2015-11-02 09:25:00,8608.425,Stop Loss,-2.9250000000010914,5.0
2015-11-02 09:50:00,8596.3,put,8603.325,2015-11-02 09:55:00,8603.325,Stop Loss,-7.025000000001455,5.0
2015-11-02 10:20:00,8626.2,call,8617.95,2015-11-02 10:30:00,8617.95,Stop Loss,-8.25,10.0
2015-11-02 10:45:00,8608.45,put,8614.8,2015-11-02 11:05:00,8614.8,Stop Loss,-6.349999999998545,20.0
2015-11-02 11:35:00,8615.35,call,8611.05,2015-11-02 11:40:00,8611.05,Stop Loss,-4.300000000001091,5.0
2015-11-02 12:05:00,8623.9,call,8617.45,2015-11-02 12:10:00,8617.45,Stop Loss,-6.449999999998909,5.0
2015-11-02 13:10:00,8641.75,call,8632.724999999999,2015-11-02 13:15:00,8632.724999999999,Stop Loss,-9.025000000001455,5.0
2015-11-02 13:35:00,8619.7,put,8627.45,2015-11-02 13:50:00,8627.45,Stop Loss,-7.75,15.0
2015-11-02 14:30:00,8640.2,call,8635.4,2015-11-02 14:35:00,8635.4,Stop Loss,-4.800000000001091,5.0
2015-11-02 15:00:00,8634.75,put,8639.725,2015-11-02 15:25:00,8635.5,Gap Exit,-0.75,25.0
2015-12-02 09:20:00,8662.4,put,8668.275,2015-12-02 14:15:00,8668.275,Stop Loss,-5.875,295.0
2015-12-02 14:40:00,8666.9,call,8661.475,2015-12-02 15:25:00,8728.4,Gap Exit,61.5,45.0
2015-02-13 09:35:00,8759.6,call,8754.5,2015-02-13 09:40:00,8754.5,Stop Loss,-5.100000000000364,5.0
2015-02-13 09:45:00,8761.3,call,8758.375,2015-02-13 09:50:00,8758.375,Stop Loss,-2.9249999999992724,5.0
2015-02-13 10:05:00,8753.45,put,8758.7,2015-02-13 10:15:00,8758.7,Stop Loss,-5.25,10.0
2015-02-13 10:50:00,8743.3,put,8748.7,2015-02-13 11:05:00,8748.7,Stop Loss,-5.400000000001455,15.0
2015-02-13 12:05:00,8779.9,call,8770.55,2015-02-13 12:10:00,8770.55,Stop Loss,-9.350000000000364,5.0
2015-02-13 12:30:00,8769.4,call,8764.975,2015-02-13 15:25:00,8803.05,Gap Exit,33.649999999999636,175.0
2015-02-16 09:15:00,8831.4,call,8798.75,2015-02-16 15:15:00,8798.75,Stop Loss,-32.649999999999636,360.0
2015-02-18 09:20:00,8832.75,call,8824.375,2015-02-18 09:25:00,8824.375,Stop Loss,-8.375,5.0
2015-02-18 10:05:00,8848.45,call,8845.224999999999,2015-02-18 10:10:00,8845.224999999999,Stop Loss,-3.225000000002183,5.0
2015-02-18 11:00:00,8846.45,put,8850.974999999999,2015-02-18 11:10:00,8850.974999999999,Stop Loss,-4.524999999997817,10.0
2015-02-18 12:15:00,8840.1,put,8846.275000000001,2015-02-18 12:35:00,8846.275000000001,Stop Loss,-6.175000000001091,20.0
2015-02-18 13:00:00,8853.75,call,8849.25,2015-02-18 13:05:00,8849.25,Stop Loss,-4.5,5.0
2015-02-18 13:35:00,8836.95,put,8844.875,2015-02-18 13:40:00,8844.875,Stop Loss,-7.924999999999272,5.0
2015-02-18 14:00:00,8861.7,call,8856.775,2015-02-18 15:25:00,8865.25,Gap Exit,3.5499999999992724,85.0
2015-02-19 09:20:00,8892.5,call,8889.05,2015-02-19 09:25:00,8889.05,Stop Loss,-3.4500000000007276,5.0
2015-02-19 09:30:00,8887.75,put,8891.7,2015-02-19 09:40:00,8891.7,Stop Loss,-3.9500000000007276,10.0
2015-02-19 09:55:00,8883.7,put,8889.15,2015-02-19 10:00:00,8889.15,Stop Loss,-5.449999999998909,5.0
2015-02-19 10:40:00,8866.25,put,8875.075,2015-02-19 15:00:00,8875.075,Stop Loss,-8.825000000000728,260.0
2015-02-19 15:05:00,8880.3,call,8870.875,2015-02-20 09:15:00,8870.875,Stop Loss,-9.424999999999272,1090.0
2015-02-20 09:20:00,8880.35,put,8879.475,2015-02-20 11:00:00,8849.85,Gap Exit,30.5,100.0
2015-02-20 11:05:00,8843.1,call,8844.55,2015-02-20 11:10:00,8844.55,Stop Loss,1.4499999999989086,5.0
2015-02-20 11:30:00,8863.9,call,8859.4,2015-02-20 12:15:00,8859.4,Stop Loss,-4.5,45.0
2015-02-20 12:20:00,8851.85,put,8857.775000000001,2015-02-20 12:25:00,8857.775000000001,Stop Loss,-5.925000000001091,5.0
2015-02-20 13:05:00,8869.4,call,8866.625,2015-02-20 13:10:00,8866.625,Stop Loss,-2.774999999999636,5.0
2015-02-20 13:40:00,8875.05,put,8881.725,2015-02-20 15:25:00,8827.7,Gap Exit,47.349999999998545,105.0
2015-02-23 09:40:00,8857.4,call,8854.65,2015-02-23 10:00:00,8854.65,Stop Loss,-2.75,20.0
2015-02-23 10:05:00,8851.35,put,8854.575,2015-02-23 10:20:00,8854.575,Stop Loss,-3.225000000000364,15.0
2015-02-23 11:25:00,8837.3,put,8841.95,2015-02-23 11:30:00,8841.95,Stop Loss,-4.650000000001455,5.0
2015-02-23 11:50:00,8839.05,put,8843.775000000001,2015-02-23 12:05:00,8843.775000000001,Stop Loss,-4.725000000002183,15.0
2015-02-23 12:10:00,8848.7,call,8843.650000000001,2015-02-23 12:20:00,8843.650000000001,Stop Loss,-5.049999999999272,10.0
2015-02-23 13:35:00,8852.75,call,8849.25,2015-02-23 13:40:00,8849.25,Stop Loss,-3.5,5.0
2015-02-23 13:55:00,8814.5,put,8828.599999999999,2015-02-23 15:25:00,8742.8,Gap Exit,71.70000000000073,90.0
2015-02-24 09:20:00,8762.85,put,8760.875,2015-02-24 09:25:00,8760.875,Stop Loss,1.9750000000003638,5.0
2015-02-24 09:55:00,8757.4,put,8766.575,2015-02-24 10:15:00,8766.575,Stop Loss,-9.175000000001091,20.0
2015-02-24 10:20:00,8765.1,call,8760.825,2015-02-24 10:50:00,8760.825,Stop Loss,-4.274999999999636,30.0
2015-02-24 11:05:00,8738.6,put,8745.45,2015-02-24 11:10:00,8745.45,Stop Loss,-6.850000000000364,5.0
2015-02-24 11:45:00,8757.85,put,8763.275,2015-02-24 11:50:00,8763.275,Stop Loss,-5.424999999999272,5.0
2015-02-24 12:55:00,8746.25,put,8751.2,2015-02-24 13:00:00,8751.2,Stop Loss,-4.950000000000728,5.0
2015-02-24 13:20:00,8771.0,call,8762.25,2015-02-24 14:15:00,8762.25,Stop Loss,-8.75,55.0
2015-02-24 14:20:00,8760.0,put,8767.95,2015-02-24 14:25:00,8767.95,Stop Loss,-7.950000000000728,5.0
2015-02-24 14:30:00,8746.75,put,8755.375,2015-02-24 14:50:00,8755.375,Stop Loss,-8.625,20.0
2015-02-24 15:05:00,8756.55,call,8753.05,2015-02-24 15:25:00,8760.8,Gap Exit,4.25,20.0
2015-02-25 09:25:00,8817.65,call,8811.1,2015-02-25 10:15:00,8811.1,Stop Loss,-6.549999999999272,50.0
2015-02-25 10:25:00,8825.25,call,8819.65,2015-02-25 10:35:00,8819.65,Stop Loss,-5.600000000000364,10.0
2015-02-25 13:15:00,8808.75,put,8813.175,2015-02-25 13:20:00,8813.175,Stop Loss,-4.424999999999272,5.0
2015-02-25 13:55:00,8806.8,put,8812.35,2015-02-25 15:25:00,8765.25,Gap Exit,41.54999999999927,90.0
2015-02-26 09:20:00,8754.65,put,8767.0,2015-02-26 15:25:00,8694.65,Gap Exit,60.0,365.0
2015-02-27 09:15:00,8729.5,call,8687.35,2015-02-27 15:25:00,8850.65,Gap Exit,121.14999999999964,370.0
2015-02-28 09:35:00,8916.7,call,8909.3,2015-02-28 09:45:00,8909.3,Stop Loss,-7.400000000001455,10.0
2015-02-28 10:10:00,8898.8,put,8904.75,2015-02-28 10:15:00,8904.75,Stop Loss,-5.950000000000728,5.0
2015-02-28 11:25:00,8911.1,put,8915.425,2015-02-28 12:05:00,8915.425,Stop Loss,-4.324999999998909,40.0
2015-02-28 12:10:00,8906.9,call,8882.875,2015-02-28 12:30:00,8882.875,Stop Loss,-24.024999999999636,20.0
2015-02-28 12:35:00,8879.15,put,8908.0,2015-02-28 15:10:00,8908.0,Stop Loss,-28.850000000000364,155.0
2015-02-28 15:15:00,8908.8,call,8894.25,2015-02-28 15:25:00,8920.75,Gap Exit,11.950000000000728,10.0
2015-02-03 09:25:00,8937.2,put,8947.55,2015-02-03 09:30:00,8947.55,Stop Loss,-10.349999999998545,5.0
2015-02-03 09:35:00,8945.65,call,8939.375,2015-02-03 10:45:00,8939.375,Stop Loss,-6.274999999999636,70.0
2015-02-03 10:50:00,8933.1,put,8939.175,2015-02-03 11:55:00,8893.6,Gap Exit,39.5,65.0
2015-02-03 12:00:00,8899.15,put,8900.400000000001,2015-02-03 12:10:00,8900.400000000001,Stop Loss,-1.250000000001819,10.0
2015-02-03 12:20:00,8896.15,put,8897.775000000001,2015-02-03 12:25:00,8897.775000000001,Stop Loss,-1.625000000001819,5.0
2015-02-03 12:30:00,8921.45,call,8915.05,2015-02-03 12:40:00,8915.05,Stop Loss,-6.400000000001455,10.0
2015-02-03 13:05:00,8912.95,put,8918.875,2015-02-03 13:50:00,8918.875,Stop Loss,-5.924999999999272,45.0
2015-02-03 14:05:00,8924.95,call,8921.8,2015-02-03 14:10:00,8921.8,Stop Loss,-3.150000000001455,5.0
2015-02-03 14:15:00,8928.7,call,8922.95,2015-02-03 14:20:00,8922.95,Stop Loss,-5.75,5.0
2015-02-03 14:25:00,8928.65,call,8923.85,2015-02-03 14:45:00,8923.85,Stop Loss,-4.799999999999272,20.0
2015-02-03 14:50:00,8923.45,put,8924.65,2015-02-03 14:55:00,8924.65,Stop Loss,-1.1999999999989086,5.0
2015-02-03 15:05:00,8945.2,call,8935.925,2015-03-03 09:15:00,8935.925,Stop Loss,-9.275000000001455,39970.0
2015-03-03 09:20:00,8939.95,put,8944.975,2015-03-03 09:25:00,8944.975,Stop Loss,-5.024999999999636,5.0
2015-03-03 09:35:00,8951.6,call,8941.349999999999,2015-03-03 11:15:00,8941.349999999999,Stop Loss,-10.250000000001819,100.0
2015-03-03 11:20:00,8942.75,put,8946.7,2015-03-03 11:35:00,8946.7,Stop Loss,-3.9500000000007276,15.0
2015-03-03 12:00:00,8957.75,call,8952.5,2015-03-03 12:05:00,8952.5,Stop Loss,-5.25,5.0
2015-03-03 12:50:00,8974.0,call,8968.55,2015-03-03 13:10:00,8968.55,Stop Loss,-5.450000000000728,20.0
2015-03-03 13:50:00,8962.4,put,8972.3,2015-03-03 14:00:00,8972.3,Stop Loss,-9.899999999999636,10.0
2015-03-03 14:05:00,8976.95,call,8972.55,2015-03-03 15:25:00,8996.75,Gap Exit,19.799999999999272,80.0
2015-04-03 09:20:00,9082.25,put,9099.9,2015-04-03 14:15:00,9023.25,Gap Exit,59.0,295.0
2015-04-03 14:30:00,8996.2,put,9011.025000000001,2015-04-03 15:05:00,8925.9,Gap Exit,70.30000000000109,35.0
2015-04-03 15:10:00,8933.75,put,8938.175,2015-04-03 15:25:00,8918.4,Gap Exit,15.350000000000364,15.0
2015-05-03 09:15:00,8929.4,call,8915.775,2015-05-03 09:45:00,8915.775,Stop Loss,-13.625,30.0
2015-05-03 09:55:00,8910.25,put,8915.599999999999,2015-05-03 10:00:00,8915.599999999999,Stop Loss,-5.349999999998545,5.0
2015-05-03 10:05:00,8915.05,call,8909.875,2015-05-03 11:40:00,8909.875,Stop Loss,-5.174999999999272,95.0
2015-05-03 11:55:00,8896.35,put,8902.275000000001,2015-05-03 12:00:00,8902.275000000001,Stop Loss,-5.925000000001091,5.0
2015-05-03 12:10:00,8894.6,put,8900.474999999999,2015-05-03 12:15:00,8900.474999999999,Stop Loss,-5.874999999998181,5.0
2015-05-03 12:45:00,8898.35,put,8903.875,2015-05-03 13:55:00,8903.875,Stop Loss,-5.524999999999636,70.0
2015-05-03 14:00:00,8908.8,call,8902.025000000001,2015-05-03 14:05:00,8902.025000000001,Stop Loss,-6.774999999997817,5.0
2015-05-03 14:15:00,8914.95,call,8911.275,2015-05-03 14:20:00,8911.275,Stop Loss,-3.6750000000010914,5.0
2015-05-03 14:25:00,8893.6,put,8903.25,2015-05-03 14:35:00,8903.25,Stop Loss,-9.649999999999636,10.0
2015-05-03 14:55:00,8919.65,call,8912.0,2015-05-03 15:00:00,8912.0,Stop Loss,-7.649999999999636,5.0
2015-05-03 15:10:00,8941.7,call,8927.525000000001,2015-05-03 15:25:00,8937.75,Gap Exit,-3.9500000000007276,15.0
2015-09-03 09:20:00,8831.15,put,8854.05,2015-09-03 09:35:00,8811.75,Gap Exit,19.399999999999636,15.0
2015-09-03 09:40:00,8804.9,put,8824.325,2015-09-03 09:55:00,8824.325,Stop Loss,-19.42500000000109,15.0
2015-09-03 10:10:00,8817.55,put,8822.275,2015-09-03 10:35:00,8822.275,Stop Loss,-4.725000000000364,25.0
2015-09-03 13:15:00,8788.4,put,8803.05,2015-09-03 13:30:00,8776.85,Gap Exit,11.549999999999272,15.0
2015-09-03 13:35:00,8769.05,put,8782.075,2015-09-03 14:00:00,8782.075,Stop Loss,-13.025000000001455,25.0
2015-09-03 14:40:00,8792.05,call,8785.55,2015-09-03 14:45:00,8785.55,Stop Loss,-6.5,5.0
2015-09-03 14:55:00,8764.45,put,8771.075,2015-09-03 15:00:00,8771.075,Stop Loss,-6.625,5.0
2015-09-03 15:10:00,8762.8,put,8767.0,2015-09-03 15:25:00,8743.25,Gap Exit,19.549999999999272,15.0
2015-10-03 09:15:00,8769.75,put,8746.275000000001,2015-10-03 09:20:00,8746.275000000001,Stop Loss,23.474999999998545,5.0
2015-10-03 09:25:00,8738.6,put,8747.95,2015-10-03 09:30:00,8747.95,Stop Loss,-9.350000000000364,5.0
2015-10-03 09:40:00,8746.15,put,8749.2,2015-10-03 09:45:00,8749.2,Stop Loss,-3.0500000000010914,5.0
2015-10-03 09:55:00,8738.2,put,8743.425,2015-10-03 10:00:00,8743.425,Stop Loss,-5.224999999998545,5.0
2015-10-03 10:10:00,8741.7,put,8748.325,2015-10-03 10:20:00,8748.325,Stop Loss,-6.625,10.0
